NPC编号	对象类型	名称	头像	描述	精灵品质	动作集	模型编号	魔灵蛋裂开模型	圆柱高度	圆柱半径	UI界面模型倍数	UI界面模型位置	UI界面模型角度	场景模型倍数	属性值ID	常驻美术特效	奔跑音效	重生魔灵	原型魔灵	孵化时间	升级每点经验价格	可骑乘人数	骑乘动作集	骑乘玩家名字偏移	AI信息	交互培养经验	动作ID	种族编号	续费途径	家园战宠停留时间	家园战宠移动数组	进阶组
egg_2535	EggPetNpc	name_egg_2535	g701_portrait04	Des_egg_2535	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2536	EggPetNpc	name_egg_2536	g701_portrait04	Des_egg_2536	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2537	EggPetNpc	name_egg_2537	g048_portrait05	Des_egg_2537	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2538	EggPetNpc	name_egg_2538	g048_portrait05	Des_egg_2538	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2539	EggPetNpc	name_egg_2539	g701_portrait04	Des_egg_2539	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2540	EggPetNpc	name_egg_2540	g048_portrait05	Des_egg_2540	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2541	EggPetNpc	name_egg_2541	g048_portrait05	Des_egg_2541	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2542	EggPetNpc	name_egg_2542	g048_portrait05	Des_egg_2542	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2543	EggPetNpc	name_egg_2543	g701_portrait04	Des_egg_2543	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2544	EggPetNpc	name_egg_2544	g701_portrait04	Des_egg_2544	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2545	EggPetNpc	name_egg_2545	g701_portrait04	Des_egg_2545	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2546	EggPetNpc	name_egg_2546	g048_portrait05	Des_egg_2546	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2547	EggPetNpc	name_egg_2547	g048_portrait05	Des_egg_2547	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2548	EggPetNpc	name_egg_2548	g701_portrait04	Des_egg_2548	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2549	EggPetNpc	name_egg_2549	g048_portrait05	Des_egg_2549	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2550	EggPetNpc	name_egg_2550	g048_portrait05	Des_egg_2550	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2551	EggPetNpc	name_egg_2551	g048_portrait05	Des_egg_2551	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2552	EggPetNpc	name_egg_2552	g701_portrait04	Des_egg_2552	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2553	EggPetNpc	name_egg_2553	g048_portrait05	Des_egg_2553	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2554	EggPetNpc	name_egg_2554	g701_portrait04	Des_egg_2554	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2555	EggPetNpc	name_egg_2555	g048_portrait05	Des_egg_2555	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2556	EggPetNpc	name_egg_2556	g701_portrait04	Des_egg_2556	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_2557	EggPetNpc	name_egg_2557	g048_portrait05	Des_egg_2557	5	27	g701|body|g701_body_t051	g701|body|g701_body_t052;g701|body|g701_body_t053	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					43200	0	0	27		PetNpc,1,11	0		0		0		0
egg_2558	EggPetNpc	name_egg_2558	g701_portrait04	Des_egg_2558	4	27	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1101	EggPetNpc	name_egg_1101	g701_portrait04	Des_egg_1101	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1102	EggPetNpc	name_egg_1102	g701_portrait04	Des_egg_1102	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1103	EggPetNpc	name_egg_1103	g701_portrait04	Des_egg_1103	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1104	EggPetNpc	name_egg_1104	g701_portrait05	Des_egg_1104	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1105	EggPetNpc	name_egg_1105	g701_portrait05	Des_egg_1105	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1106	EggPetNpc	name_egg_1106	g701_portrait04	Des_egg_1106	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1107	EggPetNpc	name_egg_1107	g701_portrait04	Des_egg_1107	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1108	EggPetNpc	name_egg_1108	g701_portrait04	Des_egg_1108	2	20	g701|body|g701_body_t031	g701|body|g701_body_t032;g701|body|g701_body_t033	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					1800	0	0	27		PetNpc,1,11	0		0		0		0
egg_1109	EggPetNpc	name_egg_1109	g701_portrait02	Des_egg_1109	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1110	EggPetNpc	name_egg_1110	g701_portrait02	Des_egg_1110	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1111	EggPetNpc	name_egg_1111	g701_portrait02	Des_egg_1111	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1112	EggPetNpc	name_egg_1112	g701_portrait02	Des_egg_1112	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1113	EggPetNpc	name_egg_1113	g701_portrait02	Des_egg_1113	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1114	EggPetNpc	name_egg_1114	g701_portrait02	Des_egg_1114	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1115	EggPetNpc	name_egg_1115	g701_portrait02	Des_egg_1115	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1116	EggPetNpc	name_egg_1116	g701_portrait02	Des_egg_1116	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1117	EggPetNpc	name_egg_1117	g701_portrait05	Des_egg_1117	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1118	EggPetNpc	name_egg_1118	g701_portrait05	Des_egg_1118	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1119	EggPetNpc	name_egg_1119	g701_portrait05	Des_egg_1119	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1120	EggPetNpc	name_egg_1120	g701_portrait05	Des_egg_1120	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1121	EggPetNpc	name_egg_1121	g701_portrait05	Des_egg_1121	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1122	EggPetNpc	name_egg_1122	g701_portrait02	Des_egg_1122	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1123	EggPetNpc	name_egg_1123	g701_portrait02	Des_egg_1123	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1124	EggPetNpc	name_egg_1124	g701_portrait02	Des_egg_1124	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1125	EggPetNpc	name_egg_1125	g701_portrait02	Des_egg_1125	3	20	g701|body|g701_body_t011	g701|body|g701_body_t012;g701|body|g701_body_t013	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					3600	0	0	27		PetNpc,1,11	0		0		0		0
egg_1126	EggPetNpc	name_egg_1126	g701_portrait05	Des_egg_1126	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
egg_1127	EggPetNpc	name_egg_1127	g701_portrait05	Des_egg_1127	4	20	g701|body|g701_body_t041	g701|body|g701_body_t042;g701|body|g701_body_t043	1.500000	0.500000	2.000000	0;0.3;0	0.000000	2.000000	900000000					14400	0	0	27		PetNpc,1,11	0		0		0		0
ride_101	RidePetNpc	name_ride_101	r001_portrait01	Des_ride_101	3	20	r001|body|r001_body_t1		0.840000	0.540000	0.800000	0;0;0.3	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_104	RidePetNpc	name_ride_104	r001_portrait04	Des_ride_104	3	20	r001|body|r001_body_t5		0.880000	0.540000	0.800000	0;0;0.3	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_105	RidePetNpc	name_ride_105	b004_portrait01	Des_ride_105	3	20	r003|body|r003_body_t1		1.200000	0.600000	0.650000	0;0;0.6	150.000000	0.400000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	1		0		0
ride_107	RidePetNpc	name_ride_107	b001_portrait01	Des_ride_107	3	20	r002|body|r002_body_t1		1.330000	1.000000	0.800000	0;0;0.7	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	1		0		0
ride_109	RidePetNpc	name_ride_109	b002_portrait01	Des_ride_109	4	20	r004|body|r004_body_t1		1.200000	0.600000	0.700000	0;0;0.2	150.000000	0.400000	900000000		248:8,0.03333333;8,0.3999996			0	0	1	27		PetNpc,31,31	200	122	4		0		0
ride_111	RidePetNpc	name_ride_111	r005_portrait01	Des_ride_111	4	20	r005|body|r005_body_t1		1.100000	0.540000	0.800000	0;0;0.5	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2	1503	0		0
ride_113	RidePetNpc	name_ride_113	n094_portrait01	Des_ride_113	4	20	n094|body|n094_body_t1		1.610000	0.880000	1.000000	0	150.000000	1.000000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	1		0		0
ride_114	RidePetNpc	name_ride_114	r006_portrait03	Des_ride_114	2	20	r006|body|r006_body_t3		1.610000	0.880000	0.700000	0	150.000000	1.100000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_115	RidePetNpc	name_ride_115	r011_portrait01	Des_ride_115	4	20	r011|body|r011_body_t1		1.150000	0.560000	1.000000	0;0;0.4	150.000000	0.700000	900000000					0	0	1	27		PetNpc,1,1	200	122	2	413::item101020507309	0		0
ride_116	RidePetNpc	name_ride_116	r011_portrait03	Des_ride_116	4	20	g142|body|g142_body_t1		1.090000	0.560000	1.000000	0;0;0.4	150.000000	0.500000	900000000					0	0	1	22		PetNpc,1,1	200	122	2		0		0
ride_117	RidePetNpc	name_ride_117	r008_portrait01	Des_ride_117	4	23	r008|body|r008_body_t1		1.530000	0.450000	0.700000	0;0;0.2	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_119	RidePetNpc	name_ride_119	r010_portrait01	Des_ride_119	4	20	r010|body|r010_body_t1		0.840000	0.540000	0.800000	0;0;0.4	150.000000	0.500000	900000000					0	0	2	33,34		PetNpc,31,31	200	122	7		0		0
ride_121	RidePetNpc	name_ride_121	p002_portrait01	Des_ride_121	3	21	p002|body|p002_body_t1		0.960000	0.480000	1.000000	0;0;0.1	150.000000	0.600000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2	413::item101020507313	0		0
ride_123	RidePetNpc	name_ride_123	r009_portrait01	Des_ride_123	4	22	r009|body|r009_body_t1		1.300000	0.600000	0.400000	0;0;0.2	150.000000	0.400000	900000000					0	0	5	32,32,32,32,32		PetNpc,31,31	200	122	2		0		0
ride_124	RidePetNpc	name_ride_124	r012_portrait01	Des_ride_124	3	20	r012|body|r012_body_t1|parta|r012_parta_t1|partb|r012_partb_t1		0.900000	0.540000	1.000000	0	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2	413::item101020507315	0		0
ride_125	RidePetNpc	name_ride_125	r017_portrait01	Des_ride_125	3	20	r017|body|r017_body_t1		0.900000	0.540000	1.000000	0;0;0.6	150.000000	0.600000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_126	RidePetNpc	name_ride_126	r013_portrait01	Des_ride_126	3	20	r013|body|r013_body_t1		0.900000	0.540000	1.000000	0;0;0.6	150.000000	0.600000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2	413::item101020507217	0		0
ride_127	RidePetNpc	name_ride_127	r016_portrait01	Des_ride_127	3	20	r018|body|r018_body_t1		0.900000	0.540000	1.000000	0;0;0.6	150.000000	0.600000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2	2017	0		0
ride_128	RidePetNpc	name_ride_128	r005_portrait02	Des_ride_128	4	20	r005|body|r005_body_t2		1.100000	0.540000	0.800000	0;0;0.5	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_129	RidePetNpc	name_ride_129	r001_portrait05	Des_ride_129	4	20	r001|body|r001_body_t3		0.840000	0.540000	0.800000	0;0;0.3	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_130	RidePetNpc	name_ride_130	r019_portrait01	Des_ride_130	4	20	r019|body|r019_body_t1		1.330000	1.000000	1.100000	0;0;0.7	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	32		PetNpc,31,31	200	122	2	413::item101020507321	0		0
ride_131	RidePetNpc	name_ride_131	r023_portrait01	Des_ride_131	4	20	r023|body|r023_body_t1		1.330000	1.000000	1.100000	0;0;0.7	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_132	RidePetNpc	name_ride_132	r024_portrait01	Des_ride_132	4	20	r024|body|r024_body_t1		0.840000	0.540000	1.000000	0;0;0.4	150.000000	0.600000	900000000					0	0	1	33		PetNpc,31,31	200	122	7		0		0
ride_133	RidePetNpc	name_ride_133	r026_portrait01	Des_ride_133	4	20	r026|body|r026_body_t1		1.330000	1.000000	0.640000	0;0;0.7	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_134	RidePetNpc	name_ride_134	r025_portrait01	Des_ride_134	4	20	r025|body|r025_body_t1		2.040000	1.000000	0.700000	0;0.12;0.09	150.000000	0.500000	900000000					0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_135	RidePetNpc	name_ride_135	r030_portrait01	Des_ride_135	4	20	r030|body|r030_body_t1		1.330000	1.000000	1.000000	0;0;1	150.000000	0.600000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_136	RidePetNpc	name_ride_136	r009_portrait03	Des_ride_136	4	20	r009|body|r009_body_t3		1.300000	0.600000	0.400000	0;0;0.2	150.000000	0.400000	900000000					0	0	5	32,32,32,32,32		PetNpc,31,31	200	122	2		0		0
ride_137	RidePetNpc	name_ride_137	r028_portrait01	Des_ride_137	4	20	r028|body|r028_body_t1		1.330000	1.000000	1.000000	0;0;1	150.000000	0.600000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	34		PetNpc,31,31	200	122	2		0		0
ride_138	RidePetNpc	name_ride_138	r022_portrait01	Des_ride_138	4	20	r022|body|r022_body_t1		0.840000	0.540000	1.000000	0;0;0.4	150.000000	0.600000	900000000					0	0	1	22		PetNpc,31,31	200	122	2		0		0
ride_139	RidePetNpc	name_ride_139	b002_portrait03	Des_ride_139	4	20	r004|body|r004_body_t3		1.200000	0.600000	0.700000	0;0;0.2	150.000000	0.400000	900000000		248:8,0.03333333;8,0.3999996			0	0	1	27		PetNpc,31,31	200	122	4		0		0
ride_140	RidePetNpc	name_ride_140	r005_portrait03	Des_ride_140	4	20	r005|body|r005_body_t3		1.100000	0.540000	0.800000	0;0;0.5	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_141	RidePetNpc	name_ride_141	r020_portrait01	Des_ride_141	4	20	r020|body|r020_body_t1		1.330000	1.000000	1.000000	0;0;0.7	150.000000	0.500000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_142	RidePetNpc	name_ride_142	r021_portrait01	Des_ride_142	4	20	r021|body|r021_body_t1		1.610000	0.880000	0.600000	0;0;1	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_143	RidePetNpc	name_ride_143	r031_portrait01	Des_ride_143	4	20	r031|body|r031_body_t1		2.040000	1.000000	0.700000	0;0.12;0.09	150.000000	0.500000	900000000					0	0	2	34,34		PetNpc,31,31	200	122	2		0		0
ride_144	RidePetNpc	name_ride_144	r008_portrait02	Des_ride_144	4	23	r008|body|r008_body_t2		1.530000	0.450000	0.700000	0;0;0.2	150.000000	0.400000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	31		PetNpc,31,31	200	122	2		0		0
ride_145	RidePetNpc	name_ride_145	r032_portrait01	Des_ride_145	4	20	r032|body|r032_body_t1		1.300000	0.550000	0.800000	0;0;0.4	150.000000	0.500000	900000000	40000166				0	0	1	34		PetNpc,31,31	200	122	7		0		0
ride_146	RidePetNpc	name_ride_146	r027_portrait01	Des_ride_146	4	20	r027|body|r027_body_t1		0.900000	0.540000	1.000000	0;0;0.6	150.000000	0.600000	900000000	41000011	248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_147	RidePetNpc	name_ride_147	r033_portrait01	Des_ride_147	4	20	r033|body|r033_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000	41000015				0	0	1	32		PetNpc,31,31	200	122	2		0		0
ride_148	RidePetNpc	name_ride_148	r037_portrait01	Des_ride_148	4	20	r037|body|r037_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_149	RidePetNpc	name_ride_149	r043_portrait01	Des_ride_149	4	20	r043|body|r043_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_150	RidePetNpc	name_ride_150	r044_portrait01	Des_ride_150	4	20	r044|body|r044_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_151	RidePetNpc	name_ride_151	r045_portrait01	Des_ride_151	4	20	r045|body|r045_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_152	RidePetNpc	name_ride_152	p002_portrait02	Des_ride_152	3	21	p002|body|p002_body_t2		0.960000	0.480000	1.000000	0;0;0.1	150.000000	0.600000	900000000		248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_153	RidePetNpc	name_ride_153	r034_portrait01	Des_ride_153	4	20	r034|body|r034_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000					0	0	1	33		PetNpc,31,31	200	122	2		0		0
ride_154	RidePetNpc	name_ride_154	r039_portrait01	Des_ride_154	4	20	r039|body|r039_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_155	RidePetNpc	name_ride_155	r038_portrait01	Des_ride_155	4	20	r038|body|r038_body_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000		248:8,0.03333333;8,0.2999997			0	0	1	27		PetNpc,31,31	200	122	2		0		0
ride_156	RidePetNpc	name_ride_156	r041_portrait01	Des_ride_156	4	20	r041|body|r041_body_t1|parta|r041_parta_t1		2.040000	1.000000	1.000000	0;0;0.2	150.000000	0.500000	900000000	41000031	248:8,0.09999999;8,0.4666662			0	0	1	27		PetNpc,31,31	200	122	2		0		0
